,video_url,comment_author,publish_time,comment_text,up_vote
25,https://www.youtube.com/watch?v=KQP4Xp-ZEyU,褚襄烈 Stephen Chu,1年前,"找到正確的對象，比婚後一切努力更重要!否則邀請災禍入門!

女人戀愛時曉得她的對象是個甚麼樣的男人嗎？多數人在根本不真認識對方下，就上了床。
台灣平均25歲的年輕成年人中，約七成有性經驗，當年度初婚年齡中位數分別為男生32歲以及女生29.6歲，可見婚前性行為已經非常普遍。

女生發生第一次性行為高峰期分別出現在18歲（高中畢業升大學暑假）以及20歲（大三及大四期間）；相反地，男生發生第一次性行為的高峰約在19歲（大一或大二期間）。(奇怪，女人第一次多比男人早，她們和不是男人的有...關係?想不通。)

年輕成人（25歲）劈腿比例約為7%，但因缺乏相關研究，很難斷定此比例是高或低。於劈腿的個體中，男生約佔58%。根據此結果，我們可以初步認為劈腿是性別特殊的行為(男生比較容易劈腿或是女生比較不易劈腿)。

年輕成年人的性行為對象是否都是在交往中的男女朋友。有14%的人回答所有性行為對象並非都是男女朋友，而這其中又以男性居多(74%)。據此，有相當高的男性曾嘗試與非交往中對象發生性行為。

男生（平均2.1位性伴侶），女生（1.6位性伴侶）。

跟這個搞搞，跟那個搞搞，拖拉一陣子，結婚。看看九把刀，看看他的劈腿，看看她所娶的女人；看看黃子交跟小S先同居，..亂七八糟的。會不會有後遺症？

有的，婚前越界如同夫妻，而家暴比對陌生人還更多，殘忍。有過同居的，暴力更多。
整個來幾，都增加衝突。女人總在吃衝突的虧。怒氣比不過男人，拳頭骨頭肌肉都必輸，
在找到正確男人前，妳必須是個正確的人-知所對錯!尺不正，焉能定是非？
女人張腿的程度，決定你婚後幸福與否!
http://www.typ.sinica.edu.tw/....../%E5%8F%B0%E7%81%A3......",0
26,https://www.youtube.com/watch?v=KQP4Xp-ZEyU,ccyhlzds ccyhlzds,1年前,聪明女人遇不到家暴男，即使遇到有第一次就走人离了。被家暴女几乎都是因为嘴贱，不知轻重话拿起就说、火上浇油自然被家暴。,7
0,https://www.youtube.com/watch?v=fLSEQAWPsX4,KARIN,7年前,那些幫忙的男士們 真的帥慘了!!,189
1,https://www.youtube.com/watch?v=fLSEQAWPsX4,章魚哥,4年前,他演壞人快演到大家都認得他了...,35
2,https://www.youtube.com/watch?v=fLSEQAWPsX4,Jay Lee,5年前,若是遇到身材比自己壯碩還敢挺身而出的 那真的需要很大的勇氣 否則 應該就是像三人那組 人數上有優勢才比較會出聲 畢竟想救人前勢必得衡量一下自己的能力到哪,52
3,https://www.youtube.com/watch?v=fLSEQAWPsX4,Christa Zhang,4年前,可怜的Jeremy，又演坏蛋，怎么还没有人认出他来……,75
4,https://www.youtube.com/watch?v=fLSEQAWPsX4,就喜欢你看不惯我又干不掉我的样子,4年前,我家的叔叔年轻的时候，走路路过一家门口听到里面有女人在喊别打我了别打了。他飞起一脚就把那家的门给踹开了，进去就看见一个男的在打自己的老婆和孩子。我叔叔一把把他拎到外边当着好多人的面把他的一边膀子给卸脱臼了。那个人哭喊着强盗啊强盗的。我叔叔说：“让你欺负女人，以后我从这边过看见你在打你媳妇，我看见一次卸你膀子一次哪只手打的我卸哪边“。你今天就挺着不许治，告诉你去了也没人给你治。结果那个男的就真的只能挺到第二天才接上胳膊。因为我叔叔是沈阳市最权威的骨科大夫，他说不让治没人敢不听。不过从那之后那个男的就真的没再打过老婆了。,12
5,https://www.youtube.com/watch?v=fLSEQAWPsX4,Iris Wang,4年前,心疼911，这个节目忙死他们了,27
6,https://www.youtube.com/watch?v=fLSEQAWPsX4,周慧,5年前,美利坚之所以强大！肯定有它的道理！,14
7,https://www.youtube.com/watch?v=fLSEQAWPsX4,張朋育,7年前,平常人不會敢對質這麼壯的人吧...再說在能合法持槍的國家,33
8,https://www.youtube.com/watch?v=fLSEQAWPsX4,Fish Ball,5年前,那个白色衣服的 站姿是准备干起来了！,24
9,https://www.youtube.com/watch?v=fLSEQAWPsX4,怪咖啊薛,3年前,"曾經在新竹讀書時期，搭公車回家目睹一個老婦人被兩個賣愛心筆的年輕人騷擾，黏著她就是要她買五百塊的筆，詳細情形我不贅述，總之路上來來回回路人圍觀，我決定去假裝是那老婦人的孫子幫忙，簡單喊聲:「阿嬤你怎麼在這，這兩個
人要幹嘛的？」，他們就離去了，雖然跟影片傳達無關，但是我想讓社會上比我有能力，甚至是跟我一樣是平民百姓的大家知道，在你能力所及幫助別人不用花多少力氣跟時間，這社會冷漠太久，只要互相給點溫度，環境會慢慢溫暖的。
 
   當你自己很清楚你能幫助別人時，就別想回報或其他藉口了，每個人的小小舉動能影響的是整個社會以及這個環境。",14
10,https://www.youtube.com/watch?v=fLSEQAWPsX4,一級馬黑熊,7年前,世上還是有很多有愛心的人,24
11,https://www.youtube.com/watch?v=fLSEQAWPsX4,yuna lee,4年前,我是新加坡人，以前因为爸爸女朋友不让爸爸跟我们回家，爸爸在街上推倒她，马上一堆人围上来阻止，还说不要在孩子面前打孩子母亲╮(╯▽╰)╭ 大哥誤會了,7
12,https://www.youtube.com/watch?v=fLSEQAWPsX4,JING DAI,3年前,我决定从今天开始注意身边小事的正义,8
13,https://www.youtube.com/watch?v=fLSEQAWPsX4,Shi-nu Asami,5年前,They may not feel like hero's but to any women dealing with this to have this many men help her. They are hero's to her if no one else.,4
14,https://www.youtube.com/watch?v=fLSEQAWPsX4,Thomas Tang,4年前,突然想起周杰倫「爸，我回來了」,2
15,https://www.youtube.com/watch?v=fLSEQAWPsX4,台灣鱒,7年前,那個跟男演員一起出去的怎樣了啊= =?,11
16,https://www.youtube.com/watch?v=fLSEQAWPsX4,TT L,3年前,好man,1
17,https://www.youtube.com/watch?v=fLSEQAWPsX4,Kill the darK,5年前,神翻译,0
18,https://www.youtube.com/watch?v=fLSEQAWPsX4,IND K,5年前,老實說，如果我夠強壯應該會跟他說，因為他的個性讓人很畏懼，上次我再郭貼店裡看到有個男的一直巴她的老婆，她的小孩也不敢說甚麼，我媽則是買完就趕快拉我走了,3
19,https://www.youtube.com/watch?v=fLSEQAWPsX4,Cogito sum,6年前,好人多,1
20,https://www.youtube.com/watch?v=fLSEQAWPsX4,卜星,7年前,沒差拉   這種影片就是要給大家看,1
21,https://www.youtube.com/watch?v=fLSEQAWPsX4,Stephanie Lee,3年前,忽然觉得 会不会如果美国人不允许持枪的话 旁人早就冲上去暴打那个男的一顿了,1
22,https://www.youtube.com/watch?v=fLSEQAWPsX4,yo yo,4年前,保謢女人是男人的天職。女人是用來疼的。打女人的男人他不是男人。,111
23,https://www.youtube.com/watch?v=fLSEQAWPsX4,樂欣邦妮時尚整體彩妝造型,3年前,那家店看起來很好吃,0
24,https://www.youtube.com/watch?v=fLSEQAWPsX4,Kelanduo,3年前,"I seen a lot of Chinese command but I want to make a English version just to let every English-speaker read it, this command appears on every video like this and the translate is: there is a reason why USA is GREAT.",1
25,https://www.youtube.com/watch?v=fLSEQAWPsX4,saintnoahl,4年前,感觉白衣服的是练拳击的,4
26,https://www.youtube.com/watch?v=fLSEQAWPsX4,Ally Chang,7小时前,等一下，萬惡的Jeremy4:42從左邊出去，然後4:53從大門口回來？？？���,0
27,https://www.youtube.com/watch?v=fLSEQAWPsX4,空想,3年前,你應該知足(為什麼好像有笑點)!?,0
28,https://www.youtube.com/watch?v=fLSEQAWPsX4,Hsiu Hsaio,3年前,有時還是需要正義魔人,0
29,https://www.youtube.com/watch?v=fLSEQAWPsX4,中國人極度自卑敏感 才會天天哭喊辱華,4年前,清官難斷家物事,0
30,https://www.youtube.com/watch?v=fLSEQAWPsX4,王怡喧,3年前,"當我看到家暴時
我也會打133專線",1
31,https://www.youtube.com/watch?v=fLSEQAWPsX4,河原,2年前,"我會低頭吃自己的漢堡，吃漢堡的空間不應該受到任何打擾
這是對食物的尊重",0
32,https://www.youtube.com/watch?v=fLSEQAWPsX4,Tao Du,3年前,big guy   太高太状了。,0
33,https://www.youtube.com/watch?v=fLSEQAWPsX4,7 EG,1个月前,如果今天角色對調 那壯男鼻青臉腫低頭坐著給那金髮正妹臭罵 有多少人會想救他 呵呵..,0
34,https://www.youtube.com/watch?v=fLSEQAWPsX4,ManChun Hsu,3年前,社會循環就這樣，在每個國家裡。,0
35,https://www.youtube.com/watch?v=fLSEQAWPsX4,unicornsparkler,7年前,在台灣一定沒人會出頭，只是錄影然後放上網大家一起罵就這樣。,231
36,https://www.youtube.com/watch?v=fLSEQAWPsX4,Cc肥羊,4年前,呵 我小時候被我媽和叔叔當街拉扯怎麼都沒有人去多管閒事呢�？,4
37,https://www.youtube.com/watch?v=fLSEQAWPsX4,ROBOT aim,3年前,女打男就沒人幫忙了zzz,1
38,https://www.youtube.com/watch?v=fLSEQAWPsX4,tao zhong,5年前,J又是坏人………,0
39,https://www.youtube.com/watch?v=fLSEQAWPsX4,怪蛋,2年前,其中有位老兄說助人之前也要看看對方有沒有槍，可見美國槍擊案還真是個社會問題，唉！,0
0,https://www.youtube.com/watch?v=cf4Z1ubnXMM,kofwcs,1周前,擺到明係個港男想免費借大陸女人個肚生仔，呃唔到港女，唯有呃個大陸女人來幫生仔咯。宜家個仔到左手梗係打死唔俾啦。呢個男人真係聰明。但係衰啲講就係賤。,62
1,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Yan Chan,1周前（修改过）,一聽到佢話用把水果刀切生果，就知道個男有幾扭橫折曲啦！好怕個小朋友會成為呢排虙兒單案嘅2.0版本，都係俾返親生母親好。,66
2,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Leyo Pari,1周前,"個女人, 有無講大話, 從表面上, 好難判斷。不過, 好明顯, 個男人, 同埋佢成家人都恐怖。可以肯定嘅係, 個小朋友好可憐！！",43
3,https://www.youtube.com/watch?v=cf4Z1ubnXMM,qzpm onwx,1周前,"老豆騙子家暴，阿嫲男友刀兇記者
暴力家庭，個仔慘了",43
4,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Fat Chai Ball,1周前（修改过）,東張西望，真係好正！！！！！鄭生成口都係廢話啦，自己收埋左個仔先就搵多多藉口，連自己都呃唔到點呃人，笑死,66
5,https://www.youtube.com/watch?v=cf4Z1ubnXMM,嫌命長【日常 挑戰 抽水】,1周前,雖然我對大陸女人冇咩好感 不過睇得出佢對個仔都幾好 至少佢個仔啲片都笑得幾開心,30
6,https://www.youtube.com/watch?v=cf4Z1ubnXMM,M0NiE NIT,1周前,個仔跟老母一定好過跟老豆,45
7,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Hon chung Kong,1周前,見到媽媽同仔仔快樂的片段，加上鄭生滿囗歪理，法庭判啦,19
8,https://www.youtube.com/watch?v=cf4Z1ubnXMM,張琪,1周前,講句公道說話 無個女人生 你都唔會有仔！小朋友無辜 唔好唔俾媽媽見佢,14
9,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Lam Yoeny,1周前,佢前言不對後語！自己大話連编又群腳仔！人無恥便無敵！,22
10,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Leonard Cheng,1周前,個男人等天收啦,17
11,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Quan Huynh,1周前,你個樣子大話好多，做男人，敢做敢認，不是說廢話。,23
12,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Living water,1周前,呢個男人大話多蘿蘿!,32
13,https://www.youtube.com/watch?v=cf4Z1ubnXMM,May Lee,1周前,如果睇唔啱樓、會唔會又攞把切生果嘅刀出嚟切人架�,20
14,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Felix MA,1周前,亮刀指嚇人唔係犯法?要唔要搵律師同你解釋下，報警拉佢啦，佢告非法禁固...,26
15,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Yuanming tao,3天前（修改过）,"支持東張西望伸張正義。請香港法庭一定要保護婦女及小孩,決不能再發生虐兒案。",2
16,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Pui Chow,6天前,佢地間鋪一定生意興隆啦⋯⋯拎刀出嚟指人咁威水,9
17,https://www.youtube.com/watch?v=cf4Z1ubnXMM,hk bopat,6天前,利颖怡好勁，一D都唔驚,12
18,https://www.youtube.com/watch?v=cf4Z1ubnXMM,木子山豆hi,1周前,"兩公婆各懷鬼胎！ 
最大問題係攞生果刀出嚟嚇人嗰位人兄！上哂電視 會報警？！",13
19,https://www.youtube.com/watch?v=cf4Z1ubnXMM,Gisell Lei,5天前,作為一個媽媽～我相信個女人只係一心想要返個小朋友�！綿乾睡濕湊到5歲大～一句說話就要攞返個仔！法庭見吾使講野�,5
0,https://www.youtube.com/watch?v=MmYns31eT9Y,熱冰塊,3个月前,不愛了 也不要傷害,12
1,https://www.youtube.com/watch?v=MmYns31eT9Y,邊緣哲凱遊戲實況XD,1个月前,第一次打的時候就要離開了�,6
2,https://www.youtube.com/watch?v=MmYns31eT9Y,Carolina_EOE,1个月前,第一次就看清楚了，还有第六次，真的不知道在想什么，不要对任何人完全信任，家人也是爱人也是。,2
3,https://www.youtube.com/watch?v=MmYns31eT9Y,sandbeig萝莉,2个月前,希望你已经从悲伤中出来。继续拍片吧站起来吧，仿妆那么难你都很用心去化，那时专心化妆的你是开心的。你也有美好生活的权力，只要爱自己，不要为了一个臭男人耽搁你的爱好。,3
4,https://www.youtube.com/watch?v=MmYns31eT9Y,墨染.要次糖,2个月前（修改过）,"不能伤害宇芽yuyamika
 脚是缺了吗？",2
5,https://www.youtube.com/watch?v=MmYns31eT9Y,Speaking the Truth,2个月前,这种男的就是罪恶，上帝会惩罚他。你就好好照顾自己，远离表面完美的男人。信靠耶稣基督，只是神爱你，远离世界上各种恶人。最好从对方朋友和亲戚多做了解，长期观察，后来再做决定。你是有天资的人，要坚强起来，饶恕坏人，不让这些经历改变你的自信。但是不要相信坏人。愿主祝福你。,2
6,https://www.youtube.com/watch?v=MmYns31eT9Y,LovePeace Joy,1年前,An someone pls explain what happened? Any translation pls?,1
7,https://www.youtube.com/watch?v=MmYns31eT9Y,渾元形意太極掌門人,4个月前,"打女人算什麼英雄好漢！？
馬老師我再能打又如何？
有見過我欺負女人嗎？",4
8,https://www.youtube.com/watch?v=MmYns31eT9Y,Lucia Fatima,1年前,Horrible man ����������,2
9,https://www.youtube.com/watch?v=MmYns31eT9Y,Rayshing Lin,1个月前,家暴不仅仅是一个人的问题,2
10,https://www.youtube.com/watch?v=MmYns31eT9Y,weiming tang,5个月前,也没什么好说的，你情我愿的事,1
11,https://www.youtube.com/watch?v=MmYns31eT9Y,Yani Festive Salomon,4个月前,假片,2
0,https://www.youtube.com/watch?v=nK9KMkGXiJs,Yilika Loufoua,6年前,"當人們看到一個男人正在打一個女人
人們會想:這男的一定是個垃圾
當人們看到一個女人正在打一個男人
人們會想:這男的一定是個垃圾",540
1,https://www.youtube.com/watch?v=nK9KMkGXiJs,ㄏㄏㄏ,4年前,女對男家暴的時候竟然有人幫忙打頭還拍照這社會到底是怎樣,100
2,https://www.youtube.com/watch?v=nK9KMkGXiJs,Aaron Kuo,6年前,"所謂的男女平等,其實永遠不可能存在.",206
3,https://www.youtube.com/watch?v=nK9KMkGXiJs,藍星佩,4年前,"為什麼女生打男生
旁邊的路人好像在看戲一樣
那為什麼男生打女生
全部的人都衝出來
打架本來就是不好的事
不管男生女生，都要出來制止",88
4,https://www.youtube.com/watch?v=nK9KMkGXiJs,辛孟哲,5年前,很多人都說是男生有體格上的優勢，所以被女生打才沒被理。但重點是，家暴本身的行為就不對，怎麼能因不同人而有不同的判斷標準,42
5,https://www.youtube.com/watch?v=nK9KMkGXiJs,tianyi jiang,5年前,这个实验男生会有很大的危险性啊....话说，那个黑人也来打一下神马意思.....,41
6,https://www.youtube.com/watch?v=nK9KMkGXiJs,黃鉦鈞,5年前,這影片提醒我…… 說好的性平等呢QAQ?,89
7,https://www.youtube.com/watch?v=nK9KMkGXiJs,宅仙Chai hsien,5年前,"男打女 你這個人渣
女打男 喔～你看小情侶吵架或那男的一定偷吃

這個世界怎麼了⊙_⊙",20
8,https://www.youtube.com/watch?v=nK9KMkGXiJs,#NAME?,5年前,"這個社會真的是太可悲了
所謂女權團體追求的“男女平等”就是這個嗎？
我已經受夠了這個社會的雙重標準了",7
9,https://www.youtube.com/watch?v=nK9KMkGXiJs,ming bonnie,5年前,上體育課時男生被球打到大家都在笑（男生投的球），打到蛋蛋時笑得更利害。但女生被球打到（女生投的球），大家只會去安慰她，沒人敢取笑。難道男生投的球還不如女生大力嗎？在社會上也是，男人被剁掉雞雞，大家都在笑他變太監，女人臉被�一下，全社會都會可憐她。這哪公平？,51
10,https://www.youtube.com/watch?v=nK9KMkGXiJs,benjamib5438,5年前,男性被家暴通常不會有人理會，而男性如果被激怒而反擊的話，反而會變成家暴攻擊者，,9
